SHEET: Fan

AV17  | t=s          | F:  | V: -
AW17  | t=s          | F:  | V: -
AX17  | t=s          | F:  | V: -
AY17  | t=s          | F:  | V: -
AZ17  | t=s          | F:  | V: -
BA17  | t=s          | F:  | V: -
BB17  | t=s          | F:  | V: -
BC17  | t=s          | F:  | V: -
BD17  | t=s          | F:  | V: -
BE17  | t=s          | F:  | V: -
BF17  | t=s          | F:  | V: -
BG17  | t=s          | F:  | V: -
BH17  | t=s          | F:  | V: RK-400X200-C3
BI17  | t=s          | F:  | V: 502 x 443 x 264
BJ17  | t=           | F:  | V: 13
BK17  | t=           | F:  | V: 0.55000000000000004
BL17  | t=s          | F:  | V: RK-400X200-C3
BM17  | t=s          | F:  | V: 502 x 443 x 264
BN17  | t=           | F:  | V: 13
BO17  | t=           | F:  | V: 0.55000000000000004
BP17  | t=s          | F:  | V: RK-500X300-B1
BQ17  | t=s          | F:  | V: 562 x 543 x 364
BR17  | t=           | F:  | V: 21
BS17  | t=           | F:  | V: 0.75
BT17  | t=s          | F:  | V: RK-600X300-F1
BU17  | t=s          | F:  | V: 643 x 642 x 364
BV17  | t=           | F:  | V: 32
BW17  | t=           | F:  | V: 1.5
BX17  | t=s          | F:  | V: RK-600X350-E1
BY17  | t=s          | F:  | V: 717 x 643 x 414
BZ17  | t=           | F:  | V: 42
CA17  | t=           | F:  | V: 2.2000000000000002
CB17  | t=s          | F:  | V: -
CC17  | t=s          | F:  | V: -
CD17  | t=s          | F:  | V: -
CE17  | t=s          | F:  | V: -
CF17  | t=s          | F:  | V: -
CG17  | t=s          | F:  | V: -
CH17  | t=s          | F:  | V: -
CI17  | t=s          | F:  | V: -
CJ17  | t=s          | F:  | V: -
CK17  | t=s          | F:  | V: -
CL17  | t=s          | F:  | V: -
CM17  | t=s          | F:  | V: -
CN17  | t=s          | F:  | V: -
CO17  | t=s          | F:  | V: -
CP17  | t=s          | F:  | V: -
CQ17  | t=s          | F:  | V: -
CR17  | t=s          | F:  | V: -
CS17  | t=s          | F:  | V: -
CT17  | t=s          | F:  | V: -
CU17  | t=s          | F:  | V: -
B18   | t=           | F:  | V: 1500
C18   | t=           | F:  | V: 416.66666666666663
D18   | t=s          | F:  | V: -
E18   | t=s          | F:  | V: -
F18   | t=s          | F:  | V: -
G18   | t=s          | F:  | V: -
