SHEET: Wheel Support

W11   | t=           | F: X3/100*W8 | V: 0
AH11  | t=           | F: AI3/100*AH8 | V: 0
AS11  | t=e          | F: AT3/100*AS8 | V: #N/A
BD11  | t=e          | F: BE3/100*BD8 | V: #N/A
BO11  | t=e          | F: BP3/100*BO8 | V: #VALUE!
BZ11  | t=e          | F: CA3/100*BZ8 | V: #VALUE!
A13   | t=s          | F:  | V: W = Humidity ratio
L13   | t=s          | F:  | V: W = Humidity ratio
W13   | t=s          | F:  | V: W = Humidity ratio
AH13  | t=s          | F:  | V: W = Humidity ratio
AS13  | t=s          | F:  | V: W = Humidity ratio
BD13  | t=s          | F:  | V: W = Humidity ratio
BO13  | t=s          | F:  | V: W = Humidity ratio
BZ13  | t=s          | F:  | V: W = Humidity ratio
A14   | t=           | F: 0.62198*(A11/(F2-A11)) | V: 0
L14   | t=           | F: 0.62198*(L11/(Q2-L11)) | V: 0
W14   | t=           | F: 0.62198*(W11/(AB2-W11)) | V: 0
AH14  | t=           | F: 0.62198*(AH11/(AM2-AH11)) | V: 0
AS14  | t=e          | F: 0.62198*(AS11/(AX2-AS11)) | V: #N/A
BD14  | t=e          | F: 0.62198*(BD11/(BI2-BD11)) | V: #N/A
BO14  | t=e          | F: 0.62198*(BO11/(BT2-BO11)) | V: #VALUE!
BZ14  | t=e          | F: 0.62198*(BZ11/(CE2-BZ11)) | V: #VALUE!
A16   | t=s          | F:  | V: Ws = Humidity ratio at saturation pressure of water vapour 
L16   | t=s          | F:  | V: Ws = Humidity ratio at saturation pressure of water vapour 
W16   | t=s          | F:  | V: Ws = Humidity ratio at saturation pressure of water vapour 
AH16  | t=s          | F:  | V: Ws = Humidity ratio at saturation pressure of water vapour 
AS16  | t=s          | F:  | V: Ws = Humidity ratio at saturation pressure of water vapour 
BD16  | t=s          | F:  | V: Ws = Humidity ratio at saturation pressure of water vapour 
BO16  | t=s          | F:  | V: Ws = Humidity ratio at saturation pressure of water vapour 
BZ16  | t=s          | F:  | V: Ws = Humidity ratio at saturation pressure of water vapour 
A17   | t=           | F: 0.62198*(A8/(F2-A8)) | V: 3.7746786226692361E-3
L17   | t=           | F: 0.62198*(L8/(Q2-L8)) | V: 3.7746786226692361E-3
W17   | t=           | F: 0.62198*(W8/(AB2-W8)) | V: 3.7746786226692361E-3
AH17  | t=           | F: 0.62198*(AH8/(AM2-AH8)) | V: 3.7746786226692361E-3
AS17  | t=e          | F: 0.62198*(AS8/(AX2-AS8)) | V: #VALUE!
BD17  | t=e          | F: 0.62198*(BD8/(BI2-BD8)) | V: #VALUE!
BO17  | t=e          | F: 0.62198*(BO8/(BT2-BO8)) | V: #VALUE!
BZ17  | t=e          | F: 0.62198*(BZ8/(CE2-BZ8)) | V: #VALUE!
A19   | t=s          | F:  | V: µ = Degree of saturation
L19   | t=s          | F:  | V: µ = Degree of saturation
W19   | t=s          | F:  | V: µ = Degree of saturation
AH19  | t=s          | F:  | V: µ = Degree of saturation
AS19  | t=s          | F:  | V: µ = Degree of saturation
BD19  | t=s          | F:  | V: µ = Degree of saturation
BO19  | t=s          | F:  | V: µ = Degree of saturation
BZ19  | t=s          | F:  | V: µ = Degree of saturation
A20   | t=           | F: A14/A17 | V: 0
L20   | t=           | F: L14/L17 | V: 0
W20   | t=           | F: W14/W17 | V: 0
AH20  | t=           | F: AH14/AH17 | V: 0
AS20  | t=e          | F: AS14/AS17 | V: #N/A
BD20  | t=e          | F: BD14/BD17 | V: #N/A
BO20  | t=e          | F: BO14/BO17 | V: #VALUE!
BZ20  | t=e          | F: BZ14/BZ17 | V: #VALUE!
A22   | t=s          | F:  | V: v = Specific volume
L22   | t=s          | F:  | V: v = Specific volume
W22   | t=s          | F:  | V: v = Specific volume
AH22  | t=s          | F:  | V: v = Specific volume
AS22  | t=s          | F:  | V: v = Specific volume
BD22  | t=s          | F:  | V: v = Specific volume
BO22  | t=s          | F:  | V: v = Specific volume
BZ22  | t=s          | F:  | V: v = Specific volume
A23   | t=           | F: 0.2871*(B2+273.15)*(1+1.6078*A14)/F2 | V: 0.77395869726128785
L23   | t=           | F: 0.2871*(M2+273.15)*(1+1.6078*L14)/Q2 | V: 0.77395869726128785
W23   | t=           | F: 0.2871*(X2+273.15)*(1+1.6078*W14)/AB2 | V: 0.77395869726128785
AH23  | t=           | F: 0.2871*(AI2+273.15)*(1+1.6078*AH14)/AM2 | V: 0.77395869726128785
AS23  | t=e          | F: 0.2871*(AT2+273.15)*(1+1.6078*AS14)/AX2 | V: #VALUE!
BD23  | t=e          | F: 0.2871*(BE2+273.15)*(1+1.6078*BD14)/BI2 | V: #VALUE!
BO23  | t=e          | F: 0.2871*(BP2+273.15)*(1+1.6078*BO14)/BT2 | V: #VALUE!
BZ23  | t=e          | F: 0.2871*(CA2+273.15)*(1+1.6078*BZ14)/CE2 | V: #VALUE!
A25   | t=s          | F:  | V: h = Enthalpy
L25   | t=s          | F:  | V: h = Enthalpy
W25   | t=s          | F:  | V: h = Enthalpy
AH25  | t=s          | F:  | V: h = Enthalpy
AS25  | t=s          | F:  | V: h = Enthalpy
BD25  | t=s          | F:  | V: h = Enthalpy
BO25  | t=s          | F:  | V: h = Enthalpy
BZ25  | t=s          | F:  | V: h = Enthalpy
A26   | t=           | F: 1.006*B2+A14*(2501+1.805*B2) | V: 0
L26   | t=           | F: 1.006*M2+L14*(2501+1.805*M2) | V: 0
W26   | t=           | F: 1.006*X2+W14*(2501+1.805*X2) | V: 0
AH26  | t=           | F: 1.006*AI2+AH14*(2501+1.805*AI2) | V: 0
AS26  | t=e          | F: 1.006*AT2+AS14*(2501+1.805*AT2) | V: #VALUE!
BD26  | t=e          | F: 1.006*BE2+BD14*(2501+1.805*BE2) | V: #VALUE!
BO26  | t=e          | F: 1.006*BP2+BO14*(2501+1.805*BP2) | V: #VALUE!
BZ26  | t=e          | F: 1.006*CA2+BZ14*(2501+1.805*CA2) | V: #VALUE!
A28   | t=s          | F:  | V: td = Dew point temperature
L28   | t=s          | F:  | V: td = Dew point temperature
W28   | t=s          | F:  | V: td = Dew point temperature
AH28  | t=s          | F:  | V: td = Dew point temperature
AS28  | t=s          | F:  | V: td = Dew point temperature
BD28  | t=s          | F:  | V: td = Dew point temperature
BO28  | t=s          | F:  | V: td = Dew point temperature
BZ28  | t=s          | F:  | V: td = Dew point temperature
A29   | t=e          | F: 6.54+14.526*LN(A11)+0.7389*POWER(LN(A11),2)+0.09486*POWER(LN(A11),3)+0.4569*POWER(A11,0.1984) | V: #NUM!
L29   | t=e          | F: 6.54+14.526*LN(L11)+0.7389*POWER(LN(L11),2)+0.09486*POWER(LN(L11),3)+0.4569*POWER(L11,0.1984) | V: #NUM!
W29   | t=e          | F: 6.54+14.526*LN(W11)+0.7389*POWER(LN(W11),2)+0.09486*POWER(LN(W11),3)+0.4569*POWER(W11,0.1984) | V: #NUM!
AH29  | t=e          | F: 6.54+14.526*LN(AH11)+0.7389*POWER(LN(AH11),2)+0.09486*POWER(LN(AH11),3)+0.4569*POWER(AH11,0.1984) | V: #NUM!
AS29  | t=e          | F: 6.54+14.526*LN(AS11)+0.7389*POWER(LN(AS11),2)+0.09486*POWER(LN(AS11),3)+0.4569*POWER(AS11,0.1984) | V: #N/A
BD29  | t=e          | F: 6.54+14.526*LN(BD11)+0.7389*POWER(LN(BD11),2)+0.09486*POWER(LN(BD11),3)+0.4569*POWER(BD11,0.1984) | V: #N/A
BO29  | t=e          | F: 6.54+14.526*LN(BO11)+0.7389*POWER(LN(BO11),2)+0.09486*POWER(LN(BO11),3)+0.4569*POWER(BO11,0.1984) | V: #VALUE!
BZ29  | t=e          | F: 6.54+14.526*LN(BZ11)+0.7389*POWER(LN(BZ11),2)+0.09486*POWER(LN(BZ11),3)+0.4569*POWER(BZ11,0.1984) | V: #VALUE!
A31   | t=s          | F:  | V: t*= Wet bulb temperature
L31   | t=s          | F:  | V: t*= Wet bulb temperature
W31   | t=s          | F:  | V: t*= Wet bulb temperature
AH31  | t=s          | F:  | V: t*= Wet bulb temperature
AS31  | t=s          | F:  | V: t*= Wet bulb temperature
BD31  | t=s          | F:  | V: t*= Wet bulb temperature
BO31  | t=s          | F:  | V: t*= Wet bulb temperature
BZ31  | t=s          | F:  | V: t*= Wet bulb temperature
A32   | t=           | F: IF(ABS(I40-H40)<0.00005,J40,IF(ABS(I41-H41)<0.00005,J41,IF(ABS(I42-H42)<0.00005,J42,IF(ABS(I43-H43)<0.00005,J43,IF(ABS(I44-H44)<0.00005,J44,IF(ABS(I45-H45)<0.00005,J45,IF(ABS(I46-H46)<0.00005,J46,IF(I47-H47<0.00005,J47)))))))) | V: -6.0408885711965858
L32   | t=           | F: IF(ABS(T40-S40)<0.00005,U40,IF(ABS(T41-S41)<0.00005,U41,IF(ABS(T42-S42)<0.00005,U42,IF(ABS(T43-S43)<0.00005,U43,IF(ABS(T44-S44)<0.00005,U44,IF(ABS(T45-S45)<0.00005,U45,IF(ABS(T46-S46)<0.00005,U46,IF(T47-S47<0.00005,U47)))))))) | V: -6.0408885711965858
W32   | t=           | F: IF(ABS(AE40-AD40)<0.00005,AF40,IF(ABS(AE41-AD41)<0.00005,AF41,IF(ABS(AE42-AD42)<0.00005,AF42,IF(ABS(AE43-AD43)<0.00005,AF43,IF(ABS(AE44-AD44)<0.00005,AF44,IF(ABS(AE45-AD45)<0.00005,AF45,IF(ABS(AE46-AD46)<0.00005,AF46,IF(AE47-AD47<0.00005,AF47)))))))) | V: -6.0408885711965858
AH32  | t=           | F: IF(ABS(AP40-AO40)<0.00005,AQ40,IF(ABS(AP41-AO41)<0.00005,AQ41,IF(ABS(AP42-AO42)<0.00005,AQ42,IF(ABS(AP43-AO43)<0.00005,AQ43,IF(ABS(AP44-AO44)<0.00005,AQ44,IF(ABS(AP45-AO45)<0.00005,AQ45,IF(ABS(AP46-AO46)<0.00005,AQ46,IF(AP47-AO47<0.00005,AQ47)))))))) | V: -6.0408885711965858
AS32  | t=e          | F: IF(ABS(BA40-AZ40)<0.00005,BB40,IF(ABS(BA41-AZ41)<0.00005,BB41,IF(ABS(BA42-AZ42)<0.00005,BB42,IF(ABS(BA43-AZ43)<0.00005,BB43,IF(ABS(BA44-AZ44)<0.00005,BB44,IF(ABS(BA45-AZ45)<0.00005,BB45,IF(ABS(BA46-AZ46)<0.00005,BB46,IF(BA47-AZ47<0.00005,BB47)))))))) | V: #VALUE!
BD32  | t=e          | F: IF(ABS(BL40-BK40)<0.00005,BM40,IF(ABS(BL41-BK41)<0.00005,BM41,IF(ABS(BL42-BK42)<0.00005,BM42,IF(ABS(BL43-BK43)<0.00005,BM43,IF(ABS(BL44-BK44)<0.00005,BM44,IF(ABS(BL45-BK45)<0.00005,BM45,IF(ABS(BL46-BK46)<0.00005,BM46,IF(BL47-BK47<0.00005,BM47)))))))) | V: #VALUE!
BO32  | t=e          | F: IF(ABS(BW40-BV40)<0.00005,BX40,IF(ABS(BW41-BV41)<0.00005,BX41,IF(ABS(BW42-BV42)<0.00005,BX42,IF(ABS(BW43-BV43)<0.00005,BX43,IF(ABS(BW44-BV44)<0.00005,BX44,IF(ABS(BW45-BV45)<0.00005,BX45,IF(ABS(BW46-BV46)<0.00005,BX46,IF(BW47-BV47<0.00005,BX47)))))))) | V: #VALUE!
BZ32  | t=e          | F: IF(ABS(CH40-CG40)<0.00005,CI40,IF(ABS(CH41-CG41)<0.00005,CI41,IF(ABS(CH42-CG42)<0.00005,CI42,IF(ABS(CH43-CG43)<0.00005,CI43,IF(ABS(CH44-CG44)<0.00005,CI44,IF(ABS(CH45-CG45)<0.00005,CI45,IF(ABS(CH46-CG46)<0.00005,CI46,IF(CH47-CG47<0.00005,CI47)))))))) | V: #VALUE!
A34   | t=s          | F:  | V: ! T= Wet bulb temperature 
L34   | t=s          | F:  | V: ! T= Wet bulb temperature 
W34   | t=s          | F:  | V: ! T= Wet bulb temperature 
AH34  | t=s          | F:  | V: ! T= Wet bulb temperature 
AS34  | t=s          | F:  | V: ! T= Wet bulb temperature 
BD34  | t=s          | F:  | V: ! T= Wet bulb temperature 
BO34  | t=s          | F:  | V: ! T= Wet bulb temperature 
BZ34  | t=s          | F:  | V: ! T= Wet bulb temperature 
A36   | t=s          | F:  | V: BY SECANT METHOD:
L36   | t=s          | F:  | V: BY SECANT METHOD:
W36   | t=s          | F:  | V: BY SECANT METHOD:
AH36  | t=s          | F:  | V: BY SECANT METHOD:
AS36  | t=s          | F:  | V: BY SECANT METHOD:
BD36  | t=s          | F:  | V: BY SECANT METHOD:
BO36  | t=s          | F:  | V: BY SECANT METHOD:
BZ36  | t=s          | F:  | V: BY SECANT METHOD:
A37   | t=s          | F:  | V: k
B37   | t=s          | F:  | V: Tk-1
C37   | t=s          | F:  | V: Tk
D37   | t=s          | F:  | V: Pws(Tk)
E37   | t=s          | F:  | V: Pws(Tk-1)
F37   | t=s          | F:  | V: Ws(TK)
G37   | t=s          | F:  | V: Ws(TK-1)
H37   | t=s          | F:  | V: F(TK)
I37   | t=s          | F:  | V: F(TK-1)
J37   | t=s          | F:  | V: Tk+1
L37   | t=s          | F:  | V: k
M37   | t=s          | F:  | V: Tk-1
N37   | t=s          | F:  | V: Tk
O37   | t=s          | F:  | V: Pws(Tk)
P37   | t=s          | F:  | V: Pws(Tk-1)
Q37   | t=s          | F:  | V: Ws(TK)
R37   | t=s          | F:  | V: Ws(TK-1)
S37   | t=s          | F:  | V: F(TK)
T37   | t=s          | F:  | V: F(TK-1)
U37   | t=s          | F:  | V: Tk+1
W37   | t=s          | F:  | V: k
X37   | t=s          | F:  | V: Tk-1
Y37   | t=s          | F:  | V: Tk
Z37   | t=s          | F:  | V: Pws(Tk)
AA37  | t=s          | F:  | V: Pws(Tk-1)
AB37  | t=s          | F:  | V: Ws(TK)
AC37  | t=s          | F:  | V: Ws(TK-1)
AD37  | t=s          | F:  | V: F(TK)
AE37  | t=s          | F:  | V: F(TK-1)
AF37  | t=s          | F:  | V: Tk+1
AH37  | t=s          | F:  | V: k
AI37  | t=s          | F:  | V: Tk-1
AJ37  | t=s          | F:  | V: Tk
AK37  | t=s          | F:  | V: Pws(Tk)
AL37  | t=s          | F:  | V: Pws(Tk-1)
AM37  | t=s          | F:  | V: Ws(TK)
AN37  | t=s          | F:  | V: Ws(TK-1)
AO37  | t=s          | F:  | V: F(TK)
AP37  | t=s          | F:  | V: F(TK-1)
AQ37  | t=s          | F:  | V: Tk+1
AS37  | t=s          | F:  | V: k
AT37  | t=s          | F:  | V: Tk-1
AU37  | t=s          | F:  | V: Tk
AV37  | t=s          | F:  | V: Pws(Tk)
AW37  | t=s          | F:  | V: Pws(Tk-1)
AX37  | t=s          | F:  | V: Ws(TK)
AY37  | t=s          | F:  | V: Ws(TK-1)
AZ37  | t=s          | F:  | V: F(TK)
BA37  | t=s          | F:  | V: F(TK-1)
BB37  | t=s          | F:  | V: Tk+1
BD37  | t=s          | F:  | V: k
BE37  | t=s          | F:  | V: Tk-1
BF37  | t=s          | F:  | V: Tk
BG37  | t=s          | F:  | V: Pws(Tk)
BH37  | t=s          | F:  | V: Pws(Tk-1)
BI37  | t=s          | F:  | V: Ws(TK)
BJ37  | t=s          | F:  | V: Ws(TK-1)
BK37  | t=s          | F:  | V: F(TK)
BL37  | t=s          | F:  | V: F(TK-1)
BM37  | t=s          | F:  | V: Tk+1
BO37  | t=s          | F:  | V: k
BP37  | t=s          | F:  | V: Tk-1
BQ37  | t=s          | F:  | V: Tk
BR37  | t=s          | F:  | V: Pws(Tk)
BS37  | t=s          | F:  | V: Pws(Tk-1)
BT37  | t=s          | F:  | V: Ws(TK)
BU37  | t=s          | F:  | V: Ws(TK-1)
BV37  | t=s          | F:  | V: F(TK)
BW37  | t=s          | F:  | V: F(TK-1)
BX37  | t=s          | F:  | V: Tk+1
BZ37  | t=s          | F:  | V: k
CA37  | t=s          | F:  | V: Tk-1
CB37  | t=s          | F:  | V: Tk
CC37  | t=s          | F:  | V: Pws(Tk)
CD37  | t=s          | F:  | V: Pws(Tk-1)
CE37  | t=s          | F:  | V: Ws(TK)
CF37  | t=s          | F:  | V: Ws(TK-1)
CG37  | t=s          | F:  | V: F(TK)
CH37  | t=s          | F:  | V: F(TK-1)
CI37  | t=s          | F:  | V: Tk+1
A38   | t=           | F:  | V: 1
B38   | t=           | F:  | V: 0
C38   | t=           | F:  | V: 50
D38   | t=           | F: EXP(-5800.2206/(273.15+C38)+1.3914993-0.048640239*(273.15+C38)+0.000041764768*POWER((273.15+C38),2)-0.000000014452093*POWER((273.15+C38),3)+6.5459673*LN(273.15+C38))/1000 | V: 12.349856466723748
E38   | t=           | F: EXP(-5800.2206/(273.15+B38)+1.3914993-0.048640239*(273.15+B38)+0.000041764768*POWER((273.15+B38),2)-0.000000014452093*POWER((273.15+B38),3)+6.5459673*LN(273.15+B38))/1000 | V: 0.6112128674511893
F38   | t=           | F: 0.62198*(D38/(F2-D38)) | V: 8.6331568797076971E-2
G38   | t=           | F: 0.62198*(E38/(F2-E38)) | V: 3.7746786226692235E-3
H38   | t=           | F: ((2501-2.381*C38)*F38-(B2-C38))/(2501+1.805*B2-4.186*C38)-A14 | V: 0.11154927795793407
I38   | t=           | F: ((2501-2.381*B38)*G38-(B2-B38))/(2501+1.805*B2-4.186*B38)-A14 | V: 3.7746786226692235E-3
J38   | t=           | F: C38-(C38-B38)*H38/(H38-I38) | V: -1.7511912110788614
L38   | t=           | F:  | V: 1
M38   | t=           | F:  | V: 0
N38   | t=           | F:  | V: 50
O38   | t=           | F: EXP(-5800.2206/(273.15+N38)+1.3914993-0.048640239*(273.15+N38)+0.000041764768*POWER((273.15+N38),2)-0.000000014452093*POWER((273.15+N38),3)+6.5459673*LN(273.15+N38))/1000 | V: 12.349856466723748
P38   | t=           | F: EXP(-5800.2206/(273.15+M38)+1.3914993-0.048640239*(273.15+M38)+0.000041764768*POWER((273.15+M38),2)-0.000000014452093*POWER((273.15+M38),3)+6.5459673*LN(273.15+M38))/1000 | V: 0.6112128674511893
Q38   | t=           | F: 0.62198*(O38/(Q2-O38)) | V: 8.6331568797076971E-2
R38   | t=           | F: 0.62198*(P38/(Q2-P38)) | V: 3.7746786226692235E-3
S38   | t=           | F: ((2501-2.381*N38)*Q38-(M2-N38))/(2501+1.805*M2-4.186*N38)-L14 | V: 0.11154927795793407
T38   | t=           | F: ((2501-2.381*M38)*R38-(M2-M38))/(2501+1.805*M2-4.186*M38)-L14 | V: 3.7746786226692235E-3
U38   | t=           | F: N38-(N38-M38)*S38/(S38-T38) | V: -1.7511912110788614
W38   | t=           | F:  | V: 1
X38   | t=           | F:  | V: 0
Y38   | t=           | F:  | V: 50
Z38   | t=           | F: EXP(-5800.2206/(273.15+Y38)+1.3914993-0.048640239*(273.15+Y38)+0.000041764768*POWER((273.15+Y38),2)-0.000000014452093*POWER((273.15+Y38),3)+6.5459673*LN(273.15+Y38))/1000 | V: 12.349856466723748
AA38  | t=           | F: EXP(-5800.2206/(273.15+X38)+1.3914993-0.048640239*(273.15+X38)+0.000041764768*POWER((273.15+X38),2)-0.000000014452093*POWER((273.15+X38),3)+6.5459673*LN(273.15+X38))/1000 | V: 0.6112128674511893
AB38  | t=           | F: 0.62198*(Z38/(AB2-Z38)) | V: 8.6331568797076971E-2
AC38  | t=           | F: 0.62198*(AA38/(AB2-AA38)) | V: 3.7746786226692235E-3
AD38  | t=           | F: ((2501-2.381*Y38)*AB38-(X2-Y38))/(2501+1.805*X2-4.186*Y38)-W14 | V: 0.11154927795793407
AE38  | t=           | F: ((2501-2.381*X38)*AC38-(X2-X38))/(2501+1.805*X2-4.186*X38)-W14 | V: 3.7746786226692235E-3
AF38  | t=           | F: Y38-(Y38-X38)*AD38/(AD38-AE38) | V: -1.7511912110788614
AH38  | t=           | F:  | V: 1
